pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Mi	Na	VHQE01000293.1	15940001	15960000	0.010463636192838	17742	35644	3406464	0
Mi	Na	VHQE01000293.1	15960001	15980000	0.0105861737218251	18190	36972	3492480	0
Mi	Na	VHQE01000293.1	15980001	16000000	0.0129930864452949	19334	48232	3712128	0
Mi	Na	VHQE01000293.1	16000001	16020000	0.0107407257119154	18483	38116	3548736	0
Mi	Na	VHQE01000293.1	16020001	16040000	0.012011970786887	18211	42000	3496512	0
Mi	Na	VHQE01000293.1	16040001	16060000	0.0098406554499919	19183	36244	3683088	48
Mi	Na	VHQE01000293.1	16060001	16080000	0.0117659422094905	16058	36276	3083136	0
Mi	Na	VHQE01000293.1	16080001	16100000	0.0169520127638684	16296	53040	3128832	0
Mi	Na	VHQE01000293.1	16100001	16120000	0.0109571465229663	19485	40992	3741120	0
Mi	Na	VHQE01000293.1	16120001	16140000	0.0078909274677082	19458	29480	3735936	0
Mi	Na	VHQE01000293.1	16140001	16160000	0.0083060112858561	19139	30522	3674688	0
Mi	Na	VHQE01000293.1	16160001	16180000	0.0094307052324793	19672	35620	3777024	0
Mi	Na	VHQE01000293.1	16180001	16200000	0.0092430897320562	18897	33536	3628224	0
Mi	Na	VHQE01000293.1	16200001	16220000	0.0113281317058934	19417	42232	3728064	0
Mi	Na	VHQE01000293.1	16220001	16240000	0.0093196992726088	18422	32964	3537024	0
Mi	Na	VHQE01000293.1	16240001	16260000	0.0089481486742003	18775	32256	3604768	32
Mi	Na	VHQE01000293.1	16260001	16280000	0.0084791111284076	19272	31374	3700152	72
Mi	Na	VHQE01000293.1	16280001	16300000	0.0094543199245499	16258	29512	3121536	0
Mi	Na	VHQE01000293.1	16300001	16320000	0.0086039837653288	19136	31612	3674112	0
Mi	Na	VHQE01000293.1	16320001	16340000	0.0052869362500219	19017	19304	3651264	0
Mi	Na	VHQE01000293.1	16340001	16360000	0.0084847329582303	19017	30980	3651264	0
Mi	Na	VHQE01000293.1	16360001	16380000	0.0145027746751059	18801	52352	3609792	0
Mi	Na	VHQE01000293.1	16380001	16400000	0.0175515154770216	18619	62744	3574848	0
Mi	Na	VHQE01000293.1	16400001	16420000	0.0091898931314107	18621	32856	3575232	0
Mi	Na	VHQE01000293.1	16420001	16440000	0.0101833884023006	19067	37280	3660864	0
Mi	Na	VHQE01000293.1	16440001	16460000	0.0082509625351695	18008	28528	3457536	0
Mi	Na	VHQE01000293.1	16460001	16480000	0.0124857942127808	19065	45704	3660480	0
Mi	Na	VHQE01000293.1	16480001	16500000	0.0091983366670175	18998	33552	3647616	0
Mi	Na	VHQE01000293.1	16500001	16520000	0.013392430412174	17436	44834	3347712	0
Mi	Na	VHQE01000293.1	16520001	16540000	0.0266382201742837	10634	54388	2041728	0
Mi	Na	VHQE01000293.1	16540001	16560000	0.0557383440954361	9137	97782	1754304	0
Mi	Na	VHQE01000293.1	16560001	16580000	0.0583608412223883	4014	44978	770688	0
Mi	Na	VHQE01000293.1	16580001	16600000	0.0468818312410218	5337	48040	1024704	0
Mi	Na	VHQE01000293.1	16600001	16620000	0.0493791310600403	9040	85704	1735632	48
Mi	Na	VHQE01000293.1	16620001	16640000	0.0238902431684121	13845	63506	2658240	0
Mi	Na	VHQE01000293.1	16640001	16660000	0.0080392860806236	19498	30096	3743616	0
Mi	Na	VHQE01000293.1	16660001	16680000	0.009197068250377	17680	31220	3394560	0
Mi	Na	VHQE01000293.1	16680001	16700000	0.009416530608662	18987	34328	3645504	0
Mi	Na	VHQE01000293.1	16700001	16720000	0.0080135934122858	18661	28712	3582912	0
Mi	Na	VHQE01000293.1	16720001	16740000	0.0093753250806199	19226	34608	3691392	0
Mi	Na	VHQE01000293.1	16740001	16760000	0.0060893541255295	19751	23092	3792192	0
Mi	Na	VHQE01000293.1	16760001	16780000	0.0096627063165371	19769	36676	3795624	24
Mi	Na	VHQE01000293.1	16780001	16800000	0.0086446570068237	19393	32188	3723456	0
Mi	Na	VHQE01000293.1	16800001	16820000	0.0094736047777669	19326	35152	3710520	72
Mi	Na	VHQE01000293.1	16820001	16840000	0.0102428586856741	18519	36420	3555648	0
Mi	Na	VHQE01000293.1	16840001	16860000	0.009963957375679	19144	36624	3675648	0
Mi	Na	VHQE01000293.1	16860001	16880000	0.0103577594559836	18921	37628	3632832	0
Mi	Na	VHQE01000293.1	16880001	16900000	0.0123837230678726	18132	43112	3481344	0
Mi	Na	VHQE01000293.1	16900001	16920000	0.0127974565474565	18315	45002	3516480	0
Mi	Na	VHQE01000293.1	16920001	16940000	0.0119385264092321	18775	43036	3604800	0
Mi	Na	VHQE01000293.1	16940001	16960000	0.0106903297931805	17890	36720	3434880	0
Mi	Na	VHQE01000293.1	16960001	16980000	0.0103691897921113	17333	34508	3327936	0
Mi	Na	VHQE01000293.1	16980001	17000000	0.0086742626814823	16829	28028	3231168	0
Mi	Na	VHQE01000293.1	17000001	17020000	0.0104381299771676	17957	35988	3447744	0
Mi	Na	VHQE01000293.1	17020001	17040000	0.0064669110853533	19843	24638	3809856	0
Mi	Na	VHQE01000293.1	17040001	17060000	0.0086802798510754	18891	31484	3627072	0
Mi	Na	VHQE01000293.1	17060001	17080000	0.0088394117008574	18426	31272	3537792	0
Mi	Na	VHQE01000293.1	17080001	17100000	0.013561091437578	18320	47700	3517416	24
Mi	Na	VHQE01000293.1	17100001	17120000	0.0131655487084401	18337	46352	3520704	0
Mi	Na	VHQE01000293.1	17120001	17140000	0.0123538213627992	18100	42932	3475200	0
Mi	Na	VHQE01000293.1	17140001	17160000	0.0095621697712985	17286	31736	3318912	0
Mi	Na	VHQE01000293.1	17160001	17180000	0.0096349697184904	16897	31258	3244224	0
Mi	Na	VHQE01000293.1	17180001	17200000	0.0077572292053025	19412	28912	3727104	0
Mi	Na	VHQE01000293.1	17200001	17220000	0.0117738317212446	17162	38796	3295104	0
Mi	Na	VHQE01000293.1	17220001	17240000	0.009411956677412	17747	32070	3407368	56
Mi	Na	VHQE01000293.1	17240001	17260000	0.0101927939317319	18193	35604	3493056	0
Mi	Na	VHQE01000293.1	17260001	17280000	0.010452710495963	17629	35380	3384768	0
Mi	Na	VHQE01000293.1	17280001	17300000	0.0114060862072028	18761	41086	3602112	0
Mi	Na	VHQE01000293.1	17300001	17320000	0.0095936241491143	18706	34456	3591552	0
Mi	Na	VHQE01000293.1	17320001	17340000	0.0077831490483058	18721	27976	3594432	0
Mi	Na	VHQE01000293.1	17340001	17360000	0.0089579084523	17652	30360	3389184	0
Mi	Na	VHQE01000293.1	17360001	17380000	0.0116787029170206	17655	39588	3389760	0
Mi	Na	VHQE01000293.1	17380001	17400000	0.0119028685359978	18077	41312	3470760	24
Mi	Na	VHQE01000293.1	17400001	17420000	0.0105495309407005	19365	39224	3718080	0
Mi	Na	VHQE01000293.1	17420001	17440000	0.0111282181667514	17699	37816	3398208	0
Mi	Na	VHQE01000293.1	17440001	17460000	0.0119753159182639	19088	43888	3664872	24
Mi	Na	VHQE01000293.1	17460001	17480000	0.008602422013914	19309	31892	3707328	0
Mi	Na	VHQE01000293.1	17480001	17500000	0.0075091242454119	19271	27784	3700032	0
Mi	Na	VHQE01000293.1	17500001	17520000	0.009561202360637	18752	34424	3600384	0
Mi	Na	VHQE01000293.1	17520001	17540000	0.0086588077536748	19638	32648	3770496	0
Mi	Na	VHQE01000293.1	17540001	17560000	0.0094715819800942	19090	34716	3665280	0
Mi	Na	VHQE01000293.1	17560001	17580000	0.0084428504110162	19099	30960	3667008	0
Mi	Na	VHQE01000293.1	17580001	17600000	0.0076605880761556	19714	28996	3785088	0
Mi	Na	VHQE01000293.1	17600001	17620000	0.0100313634566303	18546	35720	3560832	0
Mi	Na	VHQE01000293.1	17620001	17640000	0.0079834923099674	18032	27640	3462144	0
Mi	Na	VHQE01000293.1	17640001	17660000	0.0121969502270196	19455	45560	3735360	0
Mi	Na	VHQE01000293.1	17660001	17680000	0.0094032793149566	19191	34648	3684672	0
Mi	Na	VHQE01000293.1	17680001	17700000	0.0083395899135297	19313	30924	3708096	0
Mi	Na	VHQE01000293.1	17700001	17720000	0.0081375705012237	18794	29364	3608448	0
Mi	Na	VHQE01000293.1	17720001	17740000	0.0100973450527191	18431	35732	3538752	0
Mi	Na	VHQE01000293.1	17740001	17760000	0.0114622931702569	18151	39946	3484992	0
Mi	Na	VHQE01000293.1	17760001	17780000	0.0095473069816436	19303	35384	3706176	0
Mi	Na	VHQE01000293.1	17780001	17800000	0.0113387831200028	18594	40480	3570048	0
Mi	Na	VHQE01000293.1	17800001	17820000	0.0128550337457817	17780	43884	3413760	0
Mi	Na	VHQE01000293.1	17820001	17840000	0.0139660110849154	16118	43220	3094656	0
Mi	Na	VHQE01000293.1	17840001	17860000	0.015302752931362	14385	42264	2761856	64
Mi	Na	VHQE01000293.1	17860001	17880000	0.0083841022576105	17290	27832	3319616	64
Mi	Na	VHQE01000293.1	17880001	17900000	0.0101808054177005	19344	37812	3714048	0
Mi	Na	VHQE01000293.1	17900001	17920000	0.0091236076224042	19010	33300	3649872	48
Mi	Na	VHQE01000293.1	17920001	17940000	0.0076077077281144	19621	28660	3767232	0
Mi	Na	VHQE01000293.1	17940001	17960000	0.0087215005245694	19540	32720	3751648	32
Mi	Na	VHQE01000293.1	17960001	17980000	0.0089202474785998	19665	33680	3775680	0
Mi	Na	VHQE01000293.1	17980001	18000000	0.0113595800863566	19377	42262	3720384	0
Mi	Na	VHQE01000293.1	18000001	18020000	0.0115866505289582	18590	41356	3569280	0
Mi	Na	VHQE01000293.1	18020001	18040000	0.0102372339416602	15377	30224	2952360	24
Mi	Na	VHQE01000293.1	18040001	18060000	0.0102651417801764	19455	38344	3735360	0
Mi	Na	VHQE01000293.1	18060001	18080000	0.0080623262429689	19334	29928	3712080	48
Mi	Na	VHQE01000293.1	18080001	18100000	0.0101292583789742	19354	37640	3715968	0
Mi	Na	VHQE01000293.1	18100001	18120000	0.0102653916956432	19556	38544	3754752	0
Mi	Na	VHQE01000293.1	18120001	18140000	0.0078092044208217	19755	29620	3792960	0
Mi	Na	VHQE01000293.1	18140001	18160000	0.0099493272014988	19570	37384	3757440	0
Mi	Na	VHQE01000293.1	18160001	18180000	0.011283172676425	19607	42476	3764544	0
Mi	Na	VHQE01000293.1	18180001	18200000	0.0106299212598425	19050	38880	3657600	0
Mi	Na	VHQE01000293.1	18200001	18220000	0.0145183801425749	19405	54092	3725760	0
Mi	Na	VHQE01000293.1	18220001	18240000	0.0114979646156254	19161	42300	3678912	0
Mi	Na	VHQE01000293.1	18240001	18260000	0.0101712946111313	19231	37556	3692352	0
Mi	Na	VHQE01000293.1	18260001	18280000	0.0116802489733059	19480	43686	3740160	0
Mi	Na	VHQE01000293.1	18280001	18300000	0.013116486714539	19357	48748	3716544	0
Mi	Na	VHQE01000293.1	18300001	18320000	0.0133602050077411	18731	48048	3596352	0
Mi	Na	VHQE01000293.1	18320001	18340000	0.0076829320907757	19315	28492	3708480	0
Mi	Na	VHQE01000293.1	18340001	18360000	0.0095550960512273	18740	34380	3598080	0
Mi	Na	VHQE01000293.1	18360001	18380000	0.0107277445961319	18752	38624	3600384	0
Mi	Na	VHQE01000293.1	18380001	18400000	0.0076313393670004	18673	27360	3585216	0
Mi	Na	VHQE01000293.1	18400001	18420000	0.0122087674094859	19066	44692	3660648	24
Mi	Na	VHQE01000293.1	18420001	18440000	0.0077214491578852	18505	27434	3552960	0
Mi	Na	VHQE01000293.1	18440001	18460000	0.0087850768006232	19683	33200	3779136	0
Mi	Na	VHQE01000293.1	18460001	18480000	0.0094625526865724	18822	34196	3613824	0
Mi	Na	VHQE01000293.1	18480001	18500000	0.0116630828906315	19765	44260	3794880	0
Mi	Na	VHQE01000293.1	18500001	18520000	0.0120676143862736	18184	42132	3491328	0
Mi	Na	VHQE01000293.1	18520001	18540000	0.0074815212516387	19324	27758	3710208	0
Mi	Na	VHQE01000293.1	18540001	18560000	0.008877755424877	19386	33044	3722112	0
Mi	Na	VHQE01000293.1	18560001	18580000	0.0097593180449893	18271	34236	3508032	0
Mi	Na	VHQE01000293.1	18580001	18600000	0.0100821468163237	19244	37252	3694848	0
Mi	Na	VHQE01000293.1	18600001	18620000	0.0111059415494899	19344	41248	3714048	0
Mi	Na	VHQE01000293.1	18620001	18640000	0.0068239760571966	18043	23640	3464256	0
Mi	Na	VHQE01000293.1	18640001	18660000	0.0100513374763577	18505	35712	3552960	0
Mi	Na	VHQE01000293.1	18660001	18680000	0.0114380044818658	19153	42058	3677040	336
Mi	Na	VHQE01000293.1	18680001	18700000	0.0089339887880497	19503	33454	3744576	0
Mi	Na	VHQE01000293.1	18700001	18720000	0.0068810941897868	19896	26286	3820032	0
Mi	Na	VHQE01000293.1	18720001	18740000	0.0092420806706521	19404	34432	3725568	0
Mi	Na	VHQE01000293.1	18740001	18760000	0.0064898264436196	19667	24506	3776064	0
Mi	Na	VHQE01000293.1	18760001	18780000	0.0089129782240899	18323	31356	3518016	0
Mi	Na	VHQE01000293.1	18780001	18800000	0.0138309282371294	19230	51066	3692160	0
Mi	Na	VHQE01000293.1	18800001	18820000	0.0129658976757075	19246	47912	3695232	0
Mi	Na	VHQE01000293.1	18820001	18840000	0.0070448158185285	19926	26952	3825792	0
Mi	Na	VHQE01000293.1	18840001	18860000	0.010144159131701	19686	38342	3779712	0
Mi	Na	VHQE01000293.1	18860001	18880000	0.0087298202994434	19347	32428	3714624	0
Mi	Na	VHQE01000293.1	18880001	18900000	0.0096391450552809	19627	36324	3768384	0
Mi	Na	VHQE01000293.1	18900001	18920000	0.0092348061621804	19690	34912	3780480	0
Mi	Na	VHQE01000293.1	18920001	18940000	0.0086961610486891	19580	32692	3759360	0
Mi	Na	VHQE01000293.1	18940001	18960000	0.0102278049819033	19571	38432	3757600	32
Mi	Na	VHQE01000293.1	18960001	18980000	0.0085069533976243	19391	31672	3723072	0
Mi	Na	VHQE01000293.1	18980001	19000000	0.007936407504893	19756	30104	3793152	0
Mi	Na	VHQE01000293.1	19000001	19020000	0.0101094112921534	19087	37048	3664704	0
Mi	Na	VHQE01000293.1	19020001	19040000	0.0091137690223056	19188	33576	3684096	0
Mi	Na	VHQE01000293.1	19040001	19060000	0.0095751086444316	19099	35112	3667008	0
Mi	Na	VHQE01000293.1	19060001	19080000	0.0085187348673405	19687	32200	3779904	0
Mi	Na	VHQE01000293.1	19080001	19100000	0.0075742128426025	19617	28528	3766464	0
Mi	Na	VHQE01000293.1	19100001	19120000	0.0086006082663566	19783	32668	3798336	0
Mi	Na	VHQE01000293.1	19120001	19140000	0.010044112152707	19628	37852	3768576	0
Mi	Na	VHQE01000293.1	19140001	19160000	0.0104098125558873	19757	39488	3793344	0
Mi	Na	VHQE01000293.1	19160001	19180000	0.0101276419004555	19462	37844	3736704	0
Mi	Na	VHQE01000293.1	19180001	19200000	0.0139751552795031	19320	51840	3709440	0
Mi	Na	VHQE01000293.1	19200001	19220000	0.0091781693331939	19126	33704	3672192	0
Mi	Na	VHQE01000293.1	19220001	19240000	0.0099800399201596	18600	35640	3571128	72
Mi	Na	VHQE01000293.1	19240001	19260000	0.0090835186682841	19784	34504	3798528	0
Mi	Na	VHQE01000293.1	19260001	19280000	0.0122596795727636	18725	44076	3595200	0
Mi	Na	VHQE01000293.1	19280001	19300000	0.0164861467693624	15580	49316	2991360	0
Mi	Na	VHQE01000293.1	19300001	19320000	0.0095699758703895	19340	35536	3713280	0
Mi	Na	VHQE01000293.1	19320001	19340000	0.0109130702505889	18676	39132	3585792	0
Mi	Na	VHQE01000293.1	19340001	19360000	0.0101839892620169	19743	38604	3790656	0
Mi	Na	VHQE01000293.1	19360001	19380000	0.0099880648603769	18468	35416	3545832	24
Mi	Na	VHQE01000293.1	19380001	19400000	0.0112274236411867	17231	37144	3308328	24
Mi	Na	VHQE01000293.1	19400001	19420000	0.015049389889599	15776	45584	3028960	32
Mi	Na	VHQE01000293.1	19420001	19440000	0.0151685587705939	16854	49084	3235904	64
Mi	Na	VHQE01000293.1	19440001	19460000	0.0144884552187561	13592	37810	2609664	0
Mi	Na	VHQE01000293.1	19460001	19480000	0.0151962609441285	14772	43100	2836224	0
Mi	Na	VHQE01000293.1	19480001	19500000	0.0142071046783976	16651	45420	3196992	0
Mi	Na	VHQE01000293.1	19500001	19520000	0.0175975720489024	16015	54110	3074856	24
Mi	Na	VHQE01000293.1	19520001	19540000	0.0110071454500296	17447	36872	3349824	0
Mi	Na	VHQE01000293.1	19540001	19560000	0.0141660775463592	18389	50016	3530688	0
Mi	Na	VHQE01000293.1	19560001	19580000	0.0075693733172567	19283	28024	3702288	48
Mi	Na	VHQE01000293.1	19580001	19600000	0.0114742019701781	18577	40926	3566784	0
Mi	Na	VHQE01000293.1	19600001	19620000	0.0104056770353259	11256	22488	2161128	24
Mi	Na	VHQE01000293.1	19620001	19640000	0.0108534458509142	18516	38584	3555000	72
Mi	Na	VHQE01000293.1	19640001	19660000	0.0122210250356868	18214	42738	3497088	0
Mi	Na	VHQE01000293.1	19660001	19680000	0.0109413403953335	19258	40456	3697536	0
Mi	Na	VHQE01000293.1	19680001	19700000	0.0100146198830409	19380	37264	3720960	0
Mi	Na	VHQE01000293.1	19700001	19720000	0.0125317866722402	19138	46048	3674496	0
Mi	Na	VHQE01000293.1	19720001	19740000	0.0129568054449804	18684	46480	3587304	24
Mi	Na	VHQE01000293.1	19740001	19760000	0.0150214435490352	17109	49344	3284904	24
Mi	Na	VHQE01000293.1	19760001	19780000	0.013817477341072	15851	42052	3043392	0
Mi	Na	VHQE01000293.1	19780001	19800000	0.0153206617388243	14797	43526	2841000	24
Mi	Na	VHQE01000293.1	19800001	19820000	0.0145421438366739	13764	38430	2642664	24
Mi	Na	VHQE01000293.1	19820001	19840000	0.0267291612059554	14466	74238	2777416	56
Mi	Na	VHQE01000293.1	19840001	19860000	0.035470280118424	4391	29904	843072	0
Mi	Na	VHQE01000293.1	19860001	19880000	0.0580386649041639	1513	16860	290496	0
Mi	Na	VHQE01000293.1	19880001	19900000	NA	0	NA	NA	NA
Mi	Na	VHQE01000293.1	19900001	19920000	0.1948005698005698	468	17504	89856	0
Mi	Na	VHQE01000293.1	19920001	19940000	0.0964323328067403	1266	23440	243072	0
Mi	Na	VHQE01000293.1	19940001	19960000	0.0121133339328684	15290	35560	2935608	72
Mi	Na	VHQE01000293.1	19960001	19980000	0.0108387810622056	16419	34168	3152384	64
Mi	Na	VHQE01000293.1	19980001	20000000	0.0108437246553122	16440	34228	3156480	0
Mi	Na	VHQE01000293.1	20000001	20020000	0.0117508114701565	16123	36376	3095616	0
Mi	Na	VHQE01000293.1	20020001	20040000	0.0087680123853757	5598	9424	1074816	0
Mi	Na	VHQE01000293.1	20040001	20060000	0.0101641632136279	14480	28258	2780160	0
Mi	Na	VHQE01000293.1	20060001	20080000	0.0130759194922086	17055	42816	3274416	144
Mi	Na	VHQE01000293.1	20080001	20100000	0.0130972818311874	17475	43944	3355200	0
Mi	Na	VHQE01000293.1	20100001	20120000	0.0120693730426047	16923	39216	3249216	0
Mi	Na	VHQE01000293.1	20120001	20140000	0.0140265012661814	18823	50692	3614016	0
Mi	Na	VHQE01000293.1	20140001	20160000	0.0140466454641829	17608	47488	3380736	0
Mi	Na	VHQE01000293.1	20160001	20180000	0.014235688485006	10578	28912	2030952	24
Mi	Na	VHQE01000293.1	20180001	20200000	0.0141141879861306	17785	48196	3414720	0
Mi	Na	VHQE01000293.1	20200001	20220000	0.0103060109289617	15250	30176	2928000	0
Mi	Na	VHQE01000293.1	20220001	20240000	0.0129491351020635	17979	44700	3451968	0
Mi	Na	VHQE01000293.1	20240001	20260000	0.0140321425866058	17052	45940	3273912	72
Mi	Na	VHQE01000293.1	20260001	20280000	0.0104308272591134	19310	38672	3707472	48
Mi	Na	VHQE01000293.1	20280001	20300000	0.0105975077218021	18778	38208	3605376	0
Mi	Na	VHQE01000293.1	20300001	20320000	0.0118698587029748	18802	42850	3609984	0
Mi	Na	VHQE01000293.1	20320001	20340000	0.013607125715657	19446	50804	3733632	0
Mi	Na	VHQE01000293.1	20340001	20360000	0.0102688921395451	18116	35718	3478272	0
Mi	Na	VHQE01000293.1	20360001	20380000	0.0110867573933525	19105	40668	3668160	0
Mi	Na	VHQE01000293.1	20380001	20400000	0.0106986727062045	18986	39000	3645312	0
Mi	Na	VHQE01000293.1	20400001	20420000	0.0151470574973848	18482	53750	3548544	0
Mi	Na	VHQE01000293.1	20420001	20440000	0.0108439811701412	17844	37152	3426048	0
Mi	Na	VHQE01000293.1	20440001	20460000	0.0111908783783783	18352	39432	3523584	0
Mi	Na	VHQE01000293.1	20460001	20480000	0.0101202098495158	16901	32840	3244992	0
Mi	Na	VHQE01000293.1	20480001	20500000	0.0105365254432013	18859	38152	3620928	0
Mi	Na	VHQE01000293.1	20500001	20520000	0.0108128505068117	16012	33240	3074120	184
Mi	Na	VHQE01000293.1	20520001	20540000	0.0102947217087697	19476	38496	3739392	0
Mi	Na	VHQE01000293.1	20540001	20560000	0.0123848924142961	18280	43468	3509760	0
Mi	Na	VHQE01000293.1	20560001	20580000	0.012289346663346	17567	41450	3372840	24
Mi	Na	VHQE01000293.1	20580001	20600000	0.0078130712144476	18236	27356	3501312	0
Mi	Na	VHQE01000293.1	20600001	20620000	0.0103533715475891	18885	37540	3625872	48
Mi	Na	VHQE01000293.1	20620001	20640000	0.0101334205887066	18719	36420	3594048	0
Mi	Na	VHQE01000293.1	20640001	20660000	0.0154868569394173	16853	50112	3235776	0
Mi	Na	VHQE01000293.1	20660001	20680000	0.0150910364145658	17850	51720	3427200	0
Mi	Na	VHQE01000293.1	20680001	20700000	0.0110388103967466	18320	38828	3517408	32
Mi	Na	VHQE01000293.1	20700001	20720000	0.0090018341538758	17265	29840	3314880	0
Mi	Na	VHQE01000293.1	20720001	20740000	0.0062886814449073	19443	23476	3733056	0
Mi	Na	VHQE01000293.1	20740001	20760000	0.0100765913540398	18899	36564	3628608	0
Mi	Na	VHQE01000293.1	20760001	20780000	0.0134473193599768	18416	47548	3535872	0
Mi	Na	VHQE01000293.1	20780001	20800000	0.011937037037037	16875	38676	3240000	0
Mi	Na	VHQE01000293.1	20800001	20820000	0.0100910564192715	18203	35268	3494976	0
Mi	Na	VHQE01000293.1	20820001	20840000	0.0049239591124407	18718	17696	3593856	0
Mi	Na	VHQE01000293.1	20840001	20860000	0.0089473034678514	19245	33060	3694968	72
Mi	Na	VHQE01000293.1	20860001	20880000	0.0088436187742518	18813	31944	3612096	0
Mi	Na	VHQE01000293.1	20880001	20900000	0.0123713080168776	19750	46912	3792000	0
Mi	Na	VHQE01000293.1	20900001	20920000	0.0096155503835876	19335	35696	3712320	0
Mi	Na	VHQE01000293.1	20920001	20940000	0.0076102721610784	19535	28544	3750720	0
Mi	Na	VHQE01000293.1	20940001	20960000	0.0068472874995445	18298	24056	3513216	0
Mi	Na	VHQE01000293.1	20960001	20980000	0.0081511311599826	19545	30588	3752608	32
Mi	Na	VHQE01000293.1	20980001	21000000	0.0088460294991436	19074	32396	3662208	0
Mi	Na	VHQE01000293.1	21000001	21020000	0.0108416822397563	19264	40100	3698688	0
Mi	Na	VHQE01000293.1	21020001	21040000	0.0085936801644766	18645	30764	3579840	0
Mi	Na	VHQE01000293.1	21040001	21060000	0.0105608907627177	19212	38956	3688704	0
Mi	Na	VHQE01000293.1	21060001	21080000	0.0067729944674965	19280	25072	3701760	0
Mi	Na	VHQE01000293.1	21080001	21100000	0.007379335100508	18108	25656	3476736	0
Mi	Na	VHQE01000293.1	21100001	21120000	0.0100229058154126	19391	37316	3723072	0
Mi	Na	VHQE01000293.1	21120001	21140000	0.0094804762601243	19657	35780	3774072	72
